code_geo,annee,nb_chomeurs,nb_actifs,taux_chomage
59628,2022,19.64792,257.4357,7.63
59541,2022,62.210530000000006,492.5,12.63
59371,2022,9.882889999999975,292.05746,3.38
59512,2022,9623.614839999995,37790.7919,25.47
59258,2022,54.553570000000036,1248.04563,4.37
59631,2022,130.88349000000005,981.55825,13.33
59562,2022,29.009179999999986,256.24771,11.32
59044,2022,163.6843899999999,2709.43919,6.04
59434,2022,36.33786999999995,638.20029,5.69
59320,2022,55.07677000000001,919.79628,5.99
59162,2022,24.980500000000006,337.72839,7.4
59578,2022,46.73587999999995,793.33772,5.89
59317,2022,468.6949599999998,3823.62821,12.26
59449,2022,518.3454499999998,4171.79303,12.43
59372,2022,23.596059999999994,218.56957,10.8
59051,2022,336.5444699999998,3149.41498,10.69
59197,2022,55.38959,1168.21667,4.74
59183,2022,6945.0790799999995,37889.31834,18.33
59113,2022,72.45527000000004,661.54957,10.95
59447,2022,628.2040099999999,3960.91476,15.86
59202,2022,250.33089000000018,2557.14156,9.79
59635,2022,24.15888000000001,193.36713,12.49
59469,2022,10.030669999999986,216.99264,4.62
59161,2022,40.10000000000002,361.01429,11.11
59591,2022,74.40038999999999,327.83099,22.69
59497,2022,50.09141999999997,988.49807,5.07
59538,2022,35.797769999999986,183.36432,19.52
59068,2022,162.1012400000002,1373.71754,11.8
59579,2022,73.40506000000005,704.9835,10.41
59535,2022,55.42308000000003,725.53846,7.64
59610,2022,45.58807999999999,561.65836,8.12
59544,2022,721.0583800000004,4892.74618,14.74
59057,2022,20.612610000000018,226.73874,9.09
59652,2022,9.79692,195.87056,5.0
59126,2022,117.56096000000002,796.27801,14.76
59464,2022,125.56290999999999,998.80359,12.57
59553,2022,164.94135000000006,2636.56718,6.26
59401,2022,49.72788999999989,1049.2585,4.74
59617,2022,25.83412999999996,308.43978,8.38
59581,2022,95.05587999999989,1711.00588,5.56
59426,2022,360.25234999999975,4824.35235,7.47
59481,2022,443.2327399999999,2168.58736,20.44
59479,2022,210.42131999999992,1369.81053,15.36
59176,2022,9.560200000000009,173.4642,5.51
59422,2022,24.679140000000018,283.97383,8.69
59537,2022,5.645789999999977,267.11548,2.11
59275,2022,55.58834000000002,619.39365,8.97
59233,2022,41.214169999999996,170.43189,24.18
59097,2022,40.90067999999998,164.24933,24.9
59524,2022,192.05326999999988,2729.53197,7.04
59002,2022,347.13865999999985,1839.09279,18.88
59495,2022,152.67142,920.62887,16.58
59626,2022,16.01337000000001,560.02334,2.86
59634,2022,4.8155100000000175,358.8245,1.34
59391,2022,49.13746999999995,391.05391,12.57
59101,2022,38.22801000000001,201.19999,19.0
59645,2022,18.729089999999985,273.96364,6.84
59288,2022,202.94285000000002,1023.18172,19.83
59472,2022,75.54746,391.52822,19.3
59217,2022,9.587310000000002,162.41751,5.9
59220,2022,939.5627699999995,8561.35183,10.97
59590,2022,76.52485000000001,469.38024,16.3
59432,2022,9.922330000000017,223.25243,4.44
59454,2022,5.225490000000008,229.92157,2.27
59670,2022,10.437109999999961,649.3003,1.61
59347,2022,30.801780000000008,320.11469,9.62
59370,2022,25.24901,298.41581,8.46
59630,2022,158.59003999999982,1283.58812,12.36
59655,2022,0.0,114.5,0.0
59482,2022,272.5445600000003,3285.69432,8.29
59091,2022,16.137650000000008,321.95708,5.01
59282,2022,4.924049999999994,206.81013,2.38
59299,2022,1271.5705800000005,8237.94304,15.44
59501,2022,64.53496000000001,510.86968,12.63
59274,2022,20.74369999999999,245.53965,8.45
59139,2022,1530.38404,5916.1775,25.87
59082,2022,55.60073999999997,837.66764,6.64
59533,2022,59.203410000000076,734.92317,8.06
59169,2022,15.0,95.0,15.79
59613,2022,80.17493000000002,720.804,11.12
59196,2022,39.630769999999984,574.64615,6.9
59137,2022,69.64165000000003,353.99106,19.67
59259,2022,25.324420000000032,258.79781,9.79
59379,2022,10.05967000000004,366.86882,2.74
59223,2022,26.877279999999985,238.11233,11.29
59532,2022,19.593220000000002,117.55932,16.67
59345,2022,232.60007000000007,1033.48647,22.51
59346,2022,163.56910000000016,1403.30381,11.66
59394,2022,46.05312000000001,214.31465,21.49
59305,2022,20.024610000000052,810.99692,2.47
59378,2022,1628.2199900000014,19114.13315,8.52
59141,2022,15.521599999999978,282.35053,5.5
59566,2022,149.74271,1947.16868,7.69
59359,2022,207.69920999999977,2757.03331,7.53
59410,2022,1460.3293400000002,9829.12274,14.86
59390,2022,335.7423100000001,1640.24666,20.47
59108,2022,74.70000000000002,318.56923,23.45
59589,2022,140.4145000000001,1483.28797,9.47
59121,2022,26.39640000000003,289.41325,9.12
59353,2022,19.53365000000001,142.41586,13.72
59598,2022,163.0164400000001,1842.42368,8.85
59377,2022,80.58141,877.18528,9.19
59158,2022,88.05307999999991,1668.07559,5.28
59548,2022,20.038070000000005,343.20104,5.84
59612,2022,19.50481000000002,294.32716,6.63
59018,2022,85.63420999999994,679.64477,12.6
59123,2022,40.46416999999997,906.71943,4.46
59414,2022,258.4507800000001,1921.33254,13.45
59530,2022,5.200799999999987,141.38169,3.68
59656,2022,321.73614,2574.34354,12.5
59435,2022,67.76681000000008,1274.53446,5.32
59025,2022,35.26301000000001,806.01156,4.38
59213,2022,10.360029999999995,239.33683,4.33
59382,2022,103.74296000000004,637.27817,16.28
59466,2022,98.69146,1610.74062,6.13
59072,2022,11.0822,112.55378,9.85
59174,2022,0.0,146.80465,0.0
59565,2022,14.782190000000014,307.68067,4.8
59014,2022,1492.20604,5717.17692,26.1
59016,2022,91.15950999999995,945.2171,9.64
59461,2022,10.035089999999997,125.4386,8.0
59198,2022,21.406019999999998,134.53418,15.91
59409,2022,168.97201000000007,1094.95297,15.43
59559,2022,70.97257000000002,875.7285,8.1
59160,2022,448.5037400000001,1860.37938,24.11
59107,2022,259.60149,1630.66909,15.92
59293,2022,64.92844000000002,594.25303,10.93
59076,2022,28.414749999999998,125.97352,22.56
59105,2022,39.46498999999994,666.0748,5.93
59256,2022,94.80998999999997,1612.95757,5.88
59214,2022,60.81441000000001,471.68784,12.89
59064,2022,66.96205000000003,523.46136,12.79
59310,2022,37.064930000000004,469.6524,7.89
59572,2022,165.76907000000006,826.47095,20.06
59480,2022,29.39812999999998,428.8388,6.86
59329,2022,354.32953999999995,2191.68441,16.17
59601,2022,160.57773999999995,1110.78783,14.46
59136,2022,817.3425400000001,2906.59089,28.12
59228,2022,55.07666000000006,568.78746,9.68
59307,2022,66.16071999999997,407.14286,16.25
59023,2022,18.516109999999998,218.67967,8.47
59567,2022,30.66876000000002,208.41972,14.71
59318,2022,45.22107999999997,493.59407,9.16
59247,2022,55.09537,806.63156,6.83
59438,2022,30.415740000000028,389.77316,7.8
59120,2022,46.60911999999996,943.94488,4.94
59483,2022,8.363639999999997,54.36364,15.38
59475,2022,203.00024999999994,1008.26087,20.13
59658,2022,19.07564000000002,290.71901,6.56
59086,2022,44.79934000000003,1025.8867,4.37
59333,2022,9.371610000000004,102.75465,9.12
59334,2022,69.14899000000003,651.83676,10.61
59260,2022,183.3595499999999,1944.48391,9.43
59650,2022,2942.690230000002,18745.1032,15.7
59608,2022,40.51089999999999,528.40296,7.67
59602,2022,40.0,680.0,5.88
59509,2022,434.43638999999985,2679.44582,16.21
59167,2022,17.000000000000007,79.33333,21.43
59322,2022,297.0287599999999,1549.76787,19.17
59096,2022,39.53751,858.47898,4.61
59226,2022,119.97494000000006,711.12809,16.87
59585,2022,133.74215000000004,1788.45002,7.48
59295,2022,1159.5123599999988,9668.38863,11.99
59249,2022,1211.3684399999997,4298.77428,28.18
59443,2022,5.824430000000007,153.77501,3.79
59363,2022,45.657309999999995,431.20787,10.59
59314,2022,174.30692999999997,1608.60396,10.84
59118,2022,219.59049000000016,1078.30057,20.36
59008,2022,869.4448199999997,4479.22884,19.41
59442,2022,0.0,139.05816,0.0
59403,2022,29.5,304.83333,9.68
59019,2022,29.751070000000027,473.91365,6.28
59284,2022,145.85065999999983,1956.38133,7.46
59199,2022,50.79028999999997,308.97504,16.44
59015,2022,186.53122999999982,1414.43907,13.19
59060,2022,9.782609999999991,97.82609,10.0
59128,2022,103.81191000000013,1306.00347,7.95
59551,2022,20.192129999999906,811.15685,2.49
59271,2022,2081.3685800000003,8006.78055,26.0
59007,2022,60.677970000000016,429.80226,14.12
59079,2022,622.6121400000002,3005.84583,20.71
59244,2022,54.485379999999964,822.32749,6.63
59669,2022,33.280669999999986,280.50879,11.86
59573,2022,5.719999999999999,74.36,7.69
59349,2022,59.41000999999994,822.60678,7.22
59252,2022,126.56660000000011,1374.82032,9.21
59251,2022,19.301060000000007,206.83397,9.33
59502,2022,126.80827999999997,721.06228,17.59
59231,2022,87.75205,438.50894,20.01
59254,2022,19.73487,364.43114,5.42
59089,2022,69.56484999999998,522.85402,13.3
59127,2022,5.230770000000007,83.69231,6.25
59232,2022,29.638319999999993,234.33472,12.65
59343,2022,462.4319400000004,4884.07794,9.47
59246,2022,40.409099999999995,269.70583,14.98
59042,2022,52.119539999999915,936.97372,5.56
59250,2022,70.95741999999996,1084.44516,6.54
59263,2022,30.107680000000016,490.01384,6.14
59486,2022,156.42182000000003,1230.14051,12.72
59077,2022,10.367349999999988,129.59184,8.0
59264,2022,10.051589999999976,331.87399,3.03
59116,2022,5.091079999999977,175.12415,2.91
59011,2022,528.8352500000001,4928.47148,10.73
59085,2022,5.322820000000007,163.78736,3.25
59146,2022,92.06166000000007,1469.3724,6.27
59047,2022,14.952760000000012,124.45789,12.01
59385,2022,191.29564000000005,1078.43937,17.74
59384,2022,91.69675000000007,635.77903,14.42
59441,2022,14.666489999999953,337.28322,4.35
59549,2022,33.23162999999998,158.79303,20.93
59478,2022,24.376239999999996,511.08838,4.77
59292,2022,334.06367,1356.19876,24.63
59386,2022,519.3059899999998,5923.73806,8.77
59115,2022,49.72028,348.04196,14.29
59147,2022,3.384619999999998,30.46154,11.11
59525,2022,378.56282999999996,1207.40222,31.35
59351,2022,33.318479999999994,221.21236,15.06
59225,2022,623.12331,2982.80466,20.89
59446,2022,0.0,329.06253,0.0
59374,2022,42.72986,255.24111,16.74
59236,2022,4.675510000000003,120.03169,3.9
59319,2022,87.33700999999996,1439.08882,6.07
59614,2022,144.00514000000004,632.51741,22.77
59342,2022,0.0,78.97872,0.0
59622,2022,102.35488999999995,520.33638,19.67
59476,2022,138.63914999999997,1495.59984,9.27
59586,2022,228.85712000000012,3307.82859,6.92
59429,2022,201.53544999999997,1175.19752,17.15
59388,2022,105.29804000000001,1003.5622,10.49
59033,2022,845.6872800000001,3860.2122,21.91
59166,2022,90.15993000000003,585.38522,15.4
59065,2022,55.6875,384.75,14.47
59368,2022,1419.55112,11875.47985,11.95
59493,2022,5.333330000000004,101.33333,5.26
59574,2022,1055.5797000000002,5171.59986,20.41
59192,2022,50.88063,390.16576,13.04
59049,2022,25.10963000000001,226.27027,11.1
59633,2022,14.505819999999986,131.13679,11.06
59448,2022,40.45452,228.80608,17.68
59155,2022,1356.8904599999996,9439.04624,14.38
59575,2022,20.259050000000002,211.69039,9.57
59201,2022,15.941230000000019,324.23574,4.92
