code_geo,code_commune,libelle_commune,annee,inscrits,abstentions,votants,exprimes,pct_abstention,nom_cand1,nom_cand2,nom_cand3,nom_cand4,nom_cand5,pct_cand1,pct_cand2,pct_cand3,pct_cand4,pct_cand5,bloc_cand1,bloc_cand2,bloc_cand3,bloc_cand4,bloc_cand5,pct_CENTRE,pct_DIVERS,pct_DROITE,pct_GAUCHE,bloc_vainqueur,taux_chomage,nb_chomeurs,nb_actifs,population_mun,population_tot,taux_delinquance,nb_faits_total,nb_indicateurs,bloc_vainqueur_encoded
59204,00204,Escarmain,2017,370,56,314,310,15.14,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,37.74,18.06,17.74,17.1,5.48,DROITE,DROITE,GAUCHE,CENTRE,DROITE,17.1,1.29,61.29,20.32,DROITE,14.63,30.0,205.0,469,472,0.0,0.0,7.0,2
59205,00205,Escaudain,2017,6217,1857,4360,4265,29.87,LE PEN,MÉLENCHON,MACRON,HAMON,FILLON,43.99,25.81,11.42,5.84,5.74,DROITE,GAUCHE,CENTRE,GAUCHE,DROITE,11.42,1.92,52.99,33.67,DROITE,27.7,1040.0,3755.0,9588,9641,42.87,411.0,11.0,2
59206,00206,Escaudoeuvres,2017,2384,486,1898,1852,20.39,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,34.67,19.44,18.63,12.74,6.05,DROITE,GAUCHE,CENTRE,DROITE,DROITE,18.63,1.94,53.46,25.97,DROITE,20.61,295.21284,1432.62747,3277,3313,32.04,105.0,8.0,2
59207,00207,Escautpont,2017,3086,867,2219,2160,28.09,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,44.91,23.15,11.76,7.73,4.54,DROITE,GAUCHE,CENTRE,DROITE,DROITE,11.76,1.48,57.18,29.58,DROITE,27.01,423.82917,1569.17706,4211,4240,54.86,231.0,11.0,2
59208,00208,Escobecques,2017,248,20,228,225,8.06,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,50.67,22.67,11.11,8.0,2.67,DROITE,CENTRE,DROITE,GAUCHE,DROITE,22.67,1.78,64.44,11.11,DROITE,4.0,5.0,125.0,299,309,0.0,0.0,8.0,2
59209,00209,Esnes,2017,506,98,408,401,19.37,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,39.4,18.95,17.21,12.72,6.73,DROITE,CENTRE,DROITE,GAUCHE,DROITE,18.95,0.75,63.34,16.96,DROITE,13.81,39.59607,286.81906,681,697,0.0,0.0,4.0,2
59210,00210,Esquelbecq,2017,1661,194,1467,1438,11.68,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,24.76,21.77,20.03,17.45,7.16,DROITE,DROITE,CENTRE,GAUCHE,DROITE,20.03,2.16,53.69,24.13,DROITE,15.46,150.0,970.0,2124,2163,7.06,15.0,3.0,2
59211,00211,Esquerchin,2017,601,81,520,503,13.48,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,33.4,22.47,15.51,14.71,6.56,DROITE,DROITE,CENTRE,GAUCHE,DROITE,15.51,1.99,62.43,20.08,DROITE,8.8,39.44343,448.24887,897,904,0.0,0.0,5.0,2
59212,00212,Estaires,2017,4899,1121,3778,3676,22.88,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,35.39,18.36,16.65,16.54,5.96,DROITE,CENTRE,GAUCHE,DROITE,DROITE,18.36,1.2,57.89,22.55,DROITE,15.98,472.11696,2954.05669,6406,6564,33.72,216.0,11.0,2
59213,00213,Estourmel,2017,373,47,326,316,12.6,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,27.85,25.63,20.57,12.34,5.06,DROITE,CENTRE,DROITE,GAUCHE,DROITE,25.63,1.58,53.48,19.3,DROITE,7.54,15.03584,199.52158,460,467,0.0,0.0,9.0,2
59214,00214,Estrées,2017,807,114,693,674,14.13,LE PEN,MACRON,MÉLENCHON,FILLON,HAMON,30.12,22.26,17.36,16.62,5.64,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,22.26,1.93,51.63,24.18,DROITE,8.15,40.46742,496.27613,1119,1144,0.0,0.0,3.0,2
59215,00215,Estreux,2017,791,102,689,673,12.9,FILLON,MACRON,LE PEN,MÉLENCHON,HAMON,26.3,23.92,22.44,13.67,5.65,DROITE,CENTRE,DROITE,GAUCHE,GAUCHE,23.92,1.78,52.9,21.4,DROITE,6.55,30.00382,458.04745,947,966,9.5,9.0,4.0,2
59216,00216,Eswars,2017,291,39,252,244,13.4,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,36.89,18.85,17.21,12.3,8.61,DROITE,CENTRE,DROITE,GAUCHE,DROITE,18.85,1.23,62.7,17.21,DROITE,5.56,9.94318,178.97727,350,360,0.0,0.0,10.0,2
59217,00217,Eth,2017,279,48,231,228,17.2,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,28.95,28.95,19.3,14.91,5.26,DROITE,DROITE,CENTRE,GAUCHE,DROITE,19.3,0.44,63.16,17.11,DROITE,5.41,9.85294,182.27941,335,342,0.0,0.0,8.0,2
59218,00218,Etroeungt,2017,981,224,757,730,22.83,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,40.96,22.74,12.6,10.41,6.16,DROITE,DROITE,CENTRE,GAUCHE,DROITE,12.6,2.47,69.86,15.07,DROITE,12.07,70.0,580.0,1321,1335,6.81,9.0,5.0,2
59219,00219,Estrun,2017,504,63,441,428,12.5,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,42.29,16.12,15.42,12.62,7.94,DROITE,CENTRE,DROITE,GAUCHE,DROITE,16.12,1.64,65.65,16.59,DROITE,4.08,14.91023,365.18477,711,716,0.0,0.0,4.0,2
59220,00220,Faches-Thumesnil,2017,12312,2899,9413,9203,23.55,MÉLENCHON,MACRON,LE PEN,FILLON,HAMON,24.54,24.17,20.91,14.29,8.45,GAUCHE,CENTRE,DROITE,DROITE,GAUCHE,24.17,1.76,39.41,34.66,DROITE,15.37,1235.21822,8037.77203,17591,17719,58.67,1032.0,14.0,2
59221,00221,Famars,2017,1784,369,1415,1386,20.68,MACRON,FILLON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,25.83,24.39,19.62,16.38,5.48,CENTRE,DROITE,DROITE,GAUCHE,DROITE,25.83,1.3,49.49,23.38,DROITE,19.33,247.6201,1280.97097,2505,2575,22.36,56.0,7.0,2
59222,00222,Faumont,2017,1752,253,1499,1463,14.44,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,27.07,22.35,21.6,16.13,6.84,DROITE,CENTRE,DROITE,GAUCHE,DROITE,22.35,1.64,55.5,20.51,DROITE,9.12,99.74013,1093.54888,2148,2212,10.71,23.0,6.0,2
59223,00223,Le Favril,2017,355,60,295,291,16.9,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,36.43,21.65,16.49,14.78,4.81,DROITE,GAUCHE,DROITE,CENTRE,DROITE,14.78,2.06,57.73,25.43,DROITE,9.97,25.36656,254.36634,516,520,0.0,0.0,5.0,2
59224,00224,Féchain,2017,1255,281,974,952,22.39,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,39.18,17.65,16.28,15.86,6.3,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.28,0.63,61.34,21.74,DROITE,10.62,68.94353,649.0514,1746,1773,8.59,15.0,5.0,2
59225,00225,Feignies,2017,4480,1037,3443,3359,23.15,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,39.77,21.23,15.09,10.57,4.79,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.09,2.11,55.14,27.66,DROITE,19.23,569.63185,2961.65385,6943,7040,30.53,212.0,10.0,2
59226,00226,Felleries,2017,925,160,765,747,17.3,LE PEN,MACRON,FILLON,MÉLENCHON,HAMON,33.87,18.61,17.8,16.2,5.62,DROITE,CENTRE,DROITE,GAUCHE,GAUCHE,18.61,2.01,56.63,22.76,DROITE,6.03,40.45219,670.29925,1403,1425,8.55,12.0,4.0,2
59227,00227,Fenain,2017,4042,936,3106,3036,23.16,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,41.17,26.68,13.44,6.82,4.51,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,13.44,1.22,51.98,33.37,DROITE,20.2,455.28732,2253.62975,5323,5359,24.61,131.0,8.0,2
59228,00228,Férin,2017,1126,173,953,931,15.36,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,32.65,20.52,17.62,15.68,6.12,DROITE,CENTRE,DROITE,GAUCHE,DROITE,20.52,2.15,56.39,20.95,DROITE,13.91,80.0,575.0,1472,1491,6.11,9.0,4.0,2
59229,00229,Féron,2017,446,75,371,361,16.82,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,24.93,21.05,20.78,19.94,6.09,DROITE,DROITE,CENTRE,GAUCHE,DROITE,20.78,2.77,52.08,24.38,DROITE,13.21,35.0,265.0,568,577,0.0,0.0,7.0,2
59230,00230,Ferrière-la-Grande,2017,3695,855,2840,2775,23.14,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,42.49,17.33,14.59,13.26,4.72,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,14.59,1.44,60.18,23.78,DROITE,23.74,541.34431,2280.65109,5311,5362,30.13,160.0,10.0,2
59231,00231,Ferrière-la-Petite,2017,781,144,637,621,18.44,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,42.19,16.91,13.69,13.04,6.76,DROITE,GAUCHE,DROITE,CENTRE,DROITE,13.04,1.77,62.64,22.54,DROITE,15.84,80.22514,506.4212,1069,1082,0.0,0.0,4.0,2
59232,00232,La Flamengrie,2017,274,42,232,227,15.33,LE PEN,MACRON,FILLON,DUPONT-AIGNAN,MÉLENCHON,31.72,23.35,17.18,11.45,10.13,DROITE,CENTRE,DROITE,DROITE,GAUCHE,23.35,3.52,60.35,12.78,DROITE,5.56,9.7619,175.71429,410,415,0.0,0.0,5.0,2
59233,00233,Flaumont-Waudrechies,2017,260,59,201,193,22.69,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,37.82,17.1,16.06,14.51,8.81,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.06,1.04,61.14,21.76,DROITE,8.72,15.12004,173.31958,382,391,0.0,0.0,6.0,2
59234,00234,Flers-en-Escrebieux,2017,3707,763,2944,2849,20.58,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,39.17,24.68,13.9,10.28,4.46,DROITE,GAUCHE,CENTRE,DROITE,DROITE,13.9,1.86,53.91,30.33,DROITE,20.74,543.36444,2620.28693,5876,5923,60.42,355.0,11.0,2
59236,00236,Flesquières,2017,193,28,165,160,14.51,LE PEN,MACRON,FILLON,DUPONT-AIGNAN,MÉLENCHON,38.75,19.38,16.25,10.0,9.38,DROITE,CENTRE,DROITE,DROITE,GAUCHE,19.38,0.0,65.0,15.62,DROITE,13.64,15.05747,110.42146,262,265,0.0,0.0,12.0,2
59237,00237,Flêtre,2017,718,99,619,610,13.79,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,30.49,20.82,19.34,15.9,6.72,DROITE,CENTRE,DROITE,GAUCHE,DROITE,20.82,1.48,56.56,21.15,DROITE,7.61,35.07202,460.9465,974,996,0.0,0.0,5.0,2
59238,00238,Flines-lès-Mortagne,2017,1202,290,912,895,24.13,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,33.18,21.12,18.88,16.42,4.25,DROITE,GAUCHE,CENTRE,DROITE,DROITE,18.88,1.01,53.85,26.26,DROITE,14.56,115.90984,796.25019,1655,1684,3.02,5.0,4.0,2
59239,00239,Flines-lez-Raches,2017,4410,787,3623,3536,17.85,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,31.99,19.4,19.32,15.58,6.22,DROITE,GAUCHE,CENTRE,DROITE,DROITE,19.32,1.89,53.79,25.0,DROITE,9.31,247.63266,2659.57477,5544,5624,19.84,110.0,10.0,2
59240,00240,Floursies,2017,119,23,96,93,19.33,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,32.26,22.58,20.43,17.2,5.38,DROITE,CENTRE,DROITE,GAUCHE,DROITE,22.58,1.08,58.06,18.28,DROITE,10.0,4.8855,48.85496,128,129,0.0,0.0,11.0,2
59241,00241,Floyon,2017,382,78,304,296,20.42,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,43.58,21.96,11.82,9.12,7.43,DROITE,DROITE,CENTRE,GAUCHE,DROITE,11.82,1.69,72.97,13.51,DROITE,16.99,45.4248,267.3293,526,534,0.0,0.0,7.0,2
59242,00242,Fontaine-au-Bois,2017,516,57,459,449,11.05,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,40.98,20.04,13.36,12.92,5.12,DROITE,DROITE,CENTRE,GAUCHE,DROITE,13.36,2.9,66.15,17.59,DROITE,8.33,30.80238,369.62853,691,700,0.0,0.0,6.0,2
59243,00243,Fontaine-au-Pire,2017,788,125,663,648,15.86,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,41.05,19.6,13.43,12.19,7.1,DROITE,GAUCHE,DROITE,CENTRE,DROITE,12.19,1.7,61.57,24.54,DROITE,21.74,125.0,575.0,1213,1231,5.77,7.0,8.0,2
59244,00244,Fontaine-Notre-Dame,2017,1265,190,1075,1041,15.02,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,34.58,19.4,18.25,12.68,8.55,DROITE,CENTRE,DROITE,GAUCHE,DROITE,19.4,1.34,61.38,17.87,DROITE,14.86,130.0,875.0,1782,1813,11.78,21.0,4.0,2
59246,00246,Forest-en-Cambrésis,2017,381,51,330,318,13.39,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,35.53,22.96,14.47,14.47,6.92,DROITE,DROITE,CENTRE,GAUCHE,DROITE,14.47,0.63,65.41,19.5,DROITE,13.46,34.38053,255.39823,555,559,0.0,0.0,5.0,2
59247,00247,Forest-sur-Marque,2017,1219,216,1003,982,17.72,MACRON,FILLON,LE PEN,MÉLENCHON,HAMON,30.55,23.52,19.35,13.14,6.11,CENTRE,DROITE,DROITE,GAUCHE,GAUCHE,30.55,1.12,48.07,20.26,DROITE,11.94,78.81566,660.08118,1447,1466,38.7,56.0,7.0,2
59249,00249,Fourmies,2017,8667,2597,6070,5885,29.96,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,37.28,20.49,16.82,12.22,4.72,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.82,1.61,54.22,27.34,DROITE,31.23,1501.37291,4806.82713,12119,12353,56.85,689.0,13.0,2
59250,00250,Fournes-en-Weppes,2017,1807,280,1527,1495,15.5,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,32.11,23.41,18.13,11.84,8.63,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.41,1.0,58.86,16.72,DROITE,11.6,121.24525,1045.47615,2216,2349,13.09,29.0,5.0,2
59251,00251,Frasnoy,2017,260,33,227,222,12.69,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,30.18,22.52,16.67,16.22,7.66,DROITE,DROITE,GAUCHE,CENTRE,DROITE,16.22,1.35,60.36,22.07,DROITE,12.82,25.19947,196.55585,379,383,0.0,0.0,8.0,2
59252,00252,Frelinghien,2017,2012,353,1659,1627,17.54,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,28.03,23.17,21.39,12.54,7.01,DROITE,DROITE,CENTRE,GAUCHE,DROITE,21.39,1.72,58.21,18.68,DROITE,9.57,110.41108,1153.94986,2402,2426,25.4,61.0,8.0,2
59253,00253,Fresnes-sur-Escaut,2017,5153,1443,3710,3602,28.0,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,46.61,21.99,12.97,7.88,3.97,DROITE,GAUCHE,CENTRE,DROITE,DROITE,12.97,1.14,58.47,27.43,DROITE,24.73,796.17132,3218.84752,7601,7661,38.02,289.0,11.0,2
59254,00254,Fressain,2017,693,107,586,571,15.44,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,38.18,18.91,17.51,13.31,5.08,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,17.51,1.58,55.87,25.04,DROITE,7.95,35.27936,443.51197,884,896,0.0,0.0,5.0,2
59255,00255,Fressies,2017,416,70,346,337,16.83,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,47.48,17.21,10.98,9.5,7.72,DROITE,CENTRE,DROITE,GAUCHE,DROITE,17.21,0.59,66.17,16.02,DROITE,12.82,30.0,234.0,566,574,0.0,0.0,8.0,2
59256,00256,Fretin,2017,2476,353,2123,2060,14.26,MACRON,LE PEN,MÉLENCHON,FILLON,HAMON,23.64,21.94,19.32,17.04,8.3,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,23.64,2.09,45.39,28.88,DROITE,9.86,164.75671,1670.95145,3379,3404,41.14,139.0,10.0,2
59257,00257,Fromelles,2017,812,101,711,692,12.44,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,28.47,27.46,18.64,11.71,7.8,DROITE,DROITE,CENTRE,GAUCHE,DROITE,18.64,1.45,63.73,16.18,DROITE,14.78,67.19311,454.68958,917,928,0.0,0.0,5.0,2
59258,00258,Genech,2017,1918,299,1619,1586,15.59,MACRON,FILLON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,29.13,24.4,18.47,15.51,5.04,CENTRE,DROITE,DROITE,GAUCHE,DROITE,29.13,1.58,47.92,21.37,DROITE,6.67,80.0,1200.0,2685,3325,18.25,49.0,4.0,2
59259,00259,Ghissignies,2017,410,48,362,350,11.71,MACRON,LE PEN,FILLON,MÉLENCHON,DUPONT-AIGNAN,29.71,24.29,18.86,13.43,5.43,CENTRE,DROITE,DROITE,GAUCHE,DROITE,29.71,3.43,48.57,18.29,DROITE,12.0,30.58252,254.85437,525,545,0.0,0.0,6.0,2
59260,00260,Ghyvelde,2017,3228,538,2690,2613,16.67,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,35.59,18.48,16.61,16.11,6.66,DROITE,GAUCHE,DROITE,CENTRE,DROITE,16.11,1.72,58.86,23.31,DROITE,11.34,219.94644,1939.52767,4192,4256,24.81,104.0,10.0,2
59261,00261,Glageon,2017,1149,253,896,871,22.02,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,42.82,16.65,16.65,12.17,4.13,DROITE,CENTRE,GAUCHE,DROITE,DROITE,16.65,1.72,59.13,22.5,DROITE,23.33,165.08135,707.6661,1831,1842,8.74,16.0,3.0,2
59262,00262,Godewaersvelde,2017,1535,210,1325,1285,13.68,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,28.87,19.61,18.83,17.82,5.91,DROITE,DROITE,GAUCHE,CENTRE,DROITE,17.82,1.4,54.4,26.38,DROITE,9.18,90.0,980.0,2055,2093,4.87,10.0,4.0,2
59263,00263,Goeulzin,2017,929,179,750,730,19.27,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,27.26,25.21,18.36,16.3,5.89,DROITE,DROITE,CENTRE,GAUCHE,DROITE,18.36,0.82,58.36,22.47,DROITE,4.56,19.6583,430.68967,1018,1042,0.0,0.0,4.0,2
59264,00264,Gognies-Chaussée,2017,580,157,423,415,27.07,LE PEN,FILLON,MACRON,MÉLENCHON,HAMON,37.35,21.2,15.18,13.01,6.02,DROITE,DROITE,CENTRE,GAUCHE,GAUCHE,15.18,1.93,63.13,19.76,DROITE,16.18,57.0122,352.43902,765,775,6.54,5.0,3.0,2
59265,00265,Gommegnies,2017,1724,290,1434,1403,16.82,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,31.43,20.17,17.53,16.96,5.84,DROITE,CENTRE,GAUCHE,DROITE,DROITE,20.17,1.35,54.24,24.23,DROITE,9.75,113.84564,1168.20468,2289,2329,7.43,17.0,5.0,2
59266,00266,Gondecourt,2017,3276,575,2701,2633,17.55,MACRON,LE PEN,FILLON,MÉLENCHON,DUPONT-AIGNAN,24.72,23.21,18.91,18.46,6.76,CENTRE,DROITE,DROITE,GAUCHE,DROITE,24.72,1.48,48.88,24.91,DROITE,7.04,138.23921,1964.97164,4004,4046,26.47,106.0,9.0,2
59267,00267,Gonnelieu,2017,239,60,179,174,25.1,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,44.83,14.94,14.37,9.77,8.62,DROITE,GAUCHE,CENTRE,DROITE,DROITE,14.37,2.87,63.22,19.54,DROITE,23.08,30.0,130.0,313,317,0.0,0.0,10.0,2
59268,00268,La Gorgue,2017,3973,750,3223,3131,18.88,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,37.75,18.36,16.86,13.06,6.2,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.86,1.66,57.01,24.47,DROITE,12.17,326.09066,2680.12601,5673,5727,31.55,179.0,8.0,2
59269,00269,Gouzeaucourt,2017,1112,234,878,850,21.04,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,40.12,16.94,15.41,15.18,6.24,DROITE,GAUCHE,DROITE,CENTRE,DROITE,15.18,1.18,61.76,21.88,DROITE,17.83,120.21666,674.25863,1544,1572,14.25,22.0,5.0,2
59270,00270,Grand-Fayt,2017,379,68,311,302,17.94,LE PEN,MÉLENCHON,DUPONT-AIGNAN,MACRON,FILLON,39.4,15.56,13.25,12.91,11.59,DROITE,GAUCHE,DROITE,CENTRE,DROITE,12.91,1.32,64.24,21.52,DROITE,10.69,24.54708,229.63525,508,515,0.0,0.0,6.0,2
59271,00271,Grande-Synthe,2017,15081,4689,10392,10051,31.09,MÉLENCHON,LE PEN,MACRON,HAMON,FILLON,33.8,30.96,13.79,7.17,5.9,GAUCHE,DROITE,CENTRE,GAUCHE,DROITE,13.79,2.91,39.73,43.58,GAUCHE,28.54,2435.81966,8533.56719,23294,23494,57.4,1337.0,14.0,0
59272,00272,Grand-Fort-Philippe,2017,4154,995,3159,3041,23.95,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,44.23,16.67,13.15,9.93,6.51,DROITE,GAUCHE,CENTRE,DROITE,DROITE,13.15,2.04,60.67,24.14,DROITE,21.27,435.0,2045.0,5081,5130,15.15,77.0,5.0,2
59273,00273,Gravelines,2017,9094,2009,7085,6882,22.09,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,36.97,19.47,16.75,10.24,6.28,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,16.75,2.43,52.76,28.06,DROITE,15.76,822.91193,5220.67229,11461,11675,34.38,394.0,12.0,2
59274,00274,La Groise,2017,355,76,279,272,21.41,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,38.24,19.49,16.54,11.03,8.46,DROITE,DROITE,GAUCHE,CENTRE,DROITE,11.03,1.47,66.18,21.32,DROITE,19.51,40.66528,208.40956,489,493,0.0,0.0,4.0,2
59275,00275,Gruson,2017,963,70,893,878,7.27,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,46.01,27.33,9.79,7.63,4.33,DROITE,CENTRE,DROITE,GAUCHE,DROITE,27.33,1.37,60.14,11.16,DROITE,9.7,47.45751,489.21637,1204,1240,5.81,7.0,6.0,2
59276,00276,Guesnain,2017,3610,797,2813,2739,22.08,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,36.66,31.98,14.2,6.35,3.76,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,14.2,1.31,46.7,37.79,DROITE,25.17,470.0,1867.0,4651,4686,32.68,152.0,9.0,2
59277,00277,Gussignies,2017,183,31,152,148,16.94,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,31.08,20.95,20.27,16.22,6.08,DROITE,CENTRE,DROITE,GAUCHE,DROITE,20.95,1.35,57.43,20.27,DROITE,12.5,20.0,160.0,337,342,0.0,0.0,7.0,2
59278,00278,Hallennes-lez-Haubourdin,2017,3146,501,2645,2596,15.92,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,27.2,22.69,19.3,15.06,6.59,DROITE,CENTRE,GAUCHE,DROITE,DROITE,22.69,1.66,48.84,26.81,DROITE,14.02,300.0,2140.0,4249,4282,25.89,110.0,9.0,2
59279,00279,Halluin,2017,14825,3826,10999,10720,25.81,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,30.1,20.35,18.34,16.62,5.86,DROITE,GAUCHE,CENTRE,DROITE,DROITE,18.34,1.64,52.58,27.43,DROITE,14.84,1460.42153,9841.21273,20708,20857,52.15,1080.0,14.0,2
59280,00280,Hamel,2017,639,100,539,521,15.65,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,39.54,17.66,16.7,15.36,4.41,DROITE,GAUCHE,DROITE,CENTRE,DROITE,15.36,1.34,60.65,22.65,DROITE,15.94,53.95965,338.47415,778,787,9.0,7.0,5.0,2
59281,00281,Hantay,2017,853,114,739,724,13.36,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,25.14,23.76,21.41,16.71,5.8,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,21.41,0.97,46.96,30.66,DROITE,16.67,96.44555,578.44246,1303,1315,6.91,9.0,5.0,2
59282,00282,Hardifort,2017,311,45,266,260,14.47,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,23.08,21.92,19.62,16.92,8.46,DROITE,GAUCHE,DROITE,CENTRE,DROITE,16.92,2.69,51.15,29.23,DROITE,13.16,25.0,190.0,383,394,0.0,0.0,6.0,2
59283,00283,Hargnies,2017,464,72,392,383,15.52,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,42.82,15.93,14.88,14.36,7.31,DROITE,CENTRE,DROITE,GAUCHE,DROITE,15.93,0.52,65.01,18.54,DROITE,3.57,9.95074,278.62069,606,617,0.0,0.0,8.0,2
59284,00284,Hasnon,2017,3066,705,2361,2279,22.99,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,33.04,22.16,18.34,13.03,5.05,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,18.34,2.15,50.94,28.57,DROITE,12.44,240.0,1930.0,3870,3898,17.05,66.0,7.0,2
59285,00285,Haspres,2017,2131,425,1706,1661,19.94,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,41.36,20.65,15.59,10.3,5.54,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,15.59,0.84,56.17,27.39,DROITE,15.07,189.7806,1259.5192,2757,2780,9.79,27.0,4.0,2
59286,00286,Haubourdin,2017,9925,2354,7571,7368,23.72,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,32.95,22.38,19.2,10.94,5.51,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,19.2,1.78,49.08,29.94,DROITE,14.9,1054.67294,7076.96027,14934,15054,47.81,714.0,13.0,2
59287,00287,Haucourt-en-Cambrésis,2017,155,13,142,136,8.39,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,43.38,16.18,15.44,12.5,6.62,DROITE,DROITE,CENTRE,GAUCHE,DROITE,15.44,2.94,66.18,15.44,DROITE,5.88,5.10101,86.71717,202,206,0.0,0.0,11.0,2
