code_geo,code_commune,libelle_commune,annee,inscrits,abstentions,votants,exprimes,pct_abstention,nom_cand1,nom_cand2,nom_cand3,nom_cand4,nom_cand5,pct_cand1,pct_cand2,pct_cand3,pct_cand4,pct_cand5,bloc_cand1,bloc_cand2,bloc_cand3,bloc_cand4,bloc_cand5,pct_CENTRE,pct_DIVERS,pct_DROITE,pct_GAUCHE,taux_chomage,revenu_median,taux_faible_diplome,taux_delinquance,nb_faits_total,population_municipale,population_totale,bloc_vainqueur,cible_binaire,nom_vainqueur
59555,00555,Sars-Poteries,2022,997,346,651,635,34.7,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,42.2,23.15,16.06,5.2,2.52,DROITE,CENTRE,GAUCHE,DROITE,DROITE,23.15,2.2,51.97,22.68,18.08,18120.0,50.35,8.5,12.0,1420,1434,DROITE,0,LE PEN
59562,00562,Sémeries,2022,427,87,340,334,20.37,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,36.83,24.55,12.28,6.29,5.09,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,24.55,3.89,47.9,23.65,11.32,22490.0,49.16,0.0,0.0,533,540,DROITE,0,LE PEN
59563,00563,Semousies,2022,204,52,152,148,25.49,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,39.86,29.73,11.49,6.76,5.41,DROITE,CENTRE,GAUCHE,DROITE,DROITE,29.73,2.03,53.38,14.86,5.0,26140.0,49.7,0.0,0.0,232,238,DROITE,0,LE PEN
59572,00572,Solre-le-Château,2022,1281,395,886,866,30.84,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,35.1,28.98,15.82,5.31,4.97,DROITE,CENTRE,GAUCHE,DROITE,DROITE,28.98,1.39,46.65,22.98,20.06,20420.0,53.2,7.26,13.0,1776,1796,DROITE,0,LE PEN
59573,00573,Solrinnes,2022,91,22,69,68,24.18,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,42.65,22.06,10.29,8.82,5.88,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,22.06,1.47,58.82,17.65,7.69,24580.0,50.49,0.0,0.0,143,146,DROITE,0,LE PEN
59583,00583,Taisnières-en-Thiérache,2022,377,101,276,269,26.79,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,LASSALLE,44.61,15.61,11.15,8.55,6.32,DROITE,CENTRE,GAUCHE,DROITE,DIVERS,15.61,6.32,57.99,20.07,7.15,22420.0,53.62,0.0,0.0,476,480,DROITE,0,LE PEN
59584,00584,Taisnières-sur-Hon,2022,595,172,423,417,28.91,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,35.25,28.78,12.47,11.03,3.36,DROITE,CENTRE,GAUCHE,DROITE,DROITE,28.78,2.16,50.12,18.94,4.73,26230.0,55.2,0.0,0.0,962,974,DROITE,0,LE PEN
59601,00601,Trélon,2022,1857,622,1235,1215,33.49,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,47.65,22.96,12.18,5.51,2.39,DROITE,CENTRE,GAUCHE,DROITE,DROITE,22.96,2.22,56.79,18.02,14.46,19420.0,56.93,21.2,56.0,2679,2746,DROITE,0,LE PEN
59618,00618,Vieux-Reng,2022,539,124,415,413,23.01,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,DUPONT-AIGNAN,47.94,18.16,14.04,7.99,2.66,DROITE,CENTRE,GAUCHE,DROITE,DROITE,18.16,0.48,61.02,20.34,12.72,21470.0,45.1,0.0,0.0,907,913,DROITE,0,LE PEN
59627,00627,Villers-Sire-Nicole,2022,713,213,500,487,29.87,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,47.23,20.53,10.06,6.78,5.34,DROITE,CENTRE,GAUCHE,DROITE,DROITE,20.53,1.64,61.6,16.22,12.76,22460.0,46.73,0.0,0.0,1006,1016,DROITE,0,LE PEN
59633,00633,Wallers-en-Fagne,2022,199,37,162,157,18.59,LE PEN,MACRON,ZEMMOUR,MÉLENCHON,JADOT,47.13,22.29,8.28,7.01,3.82,DROITE,CENTRE,DROITE,GAUCHE,GAUCHE,22.29,2.55,60.51,14.65,11.06,23110.0,48.86,0.0,0.0,280,287,DROITE,0,LE PEN
59649,00649,Wattignies-la-Victoire,2022,208,28,180,177,13.46,MACRON,LE PEN,PÉCRESSE,MÉLENCHON,LASSALLE,33.9,28.81,10.17,7.91,5.08,CENTRE,DROITE,DROITE,GAUCHE,DIVERS,33.9,5.08,45.2,15.82,15.63,24550.0,48.84,0.0,0.0,241,246,CENTRE,1,MACRON
59659,00659,Wignehies,2022,2038,681,1357,1325,33.42,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,45.58,18.34,16.0,4.98,4.08,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,18.34,2.42,55.32,23.92,23.97,17480.0,54.46,25.24,71.0,2821,2839,DROITE,0,LE PEN
59661,00661,Willies,2022,91,16,75,74,17.58,LE PEN,MÉLENCHON,MACRON,ZEMMOUR,DUPONT-AIGNAN,28.38,27.03,18.92,6.76,4.05,DROITE,GAUCHE,CENTRE,DROITE,DROITE,18.92,1.35,40.54,39.19,20.0,17550.0,50.0,0.0,0.0,131,133,DROITE,0,LE PEN
59152,00152,Comines,2022,9744,3206,6538,6413,32.9,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,PÉCRESSE,31.56,27.79,18.4,6.22,4.15,DROITE,CENTRE,GAUCHE,DROITE,DROITE,27.79,1.72,43.85,26.65,11.52,22310.0,56.71,30.52,386.0,12671,12751,DROITE,0,LE PEN
59173,00173,Deûlémont,2022,1501,353,1148,1122,23.52,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,35.74,27.45,13.19,6.42,4.9,CENTRE,DROITE,GAUCHE,DROITE,DROITE,35.74,1.96,41.98,20.32,7.85,26320.0,56.84,3.33,6.0,1819,1844,CENTRE,1,MACRON
59328,00328,Lambersart,2022,20485,4967,15518,15268,24.25,MACRON,MÉLENCHON,LE PEN,JADOT,ZEMMOUR,39.74,21.28,11.68,7.78,6.34,CENTRE,GAUCHE,DROITE,GAUCHE,DROITE,39.74,1.39,24.88,34.0,9.06,28160.0,71.47,36.08,978.0,27121,27563,CENTRE,1,MACRON
59356,00356,Lompret,2022,1779,300,1479,1454,16.86,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,45.05,12.59,12.59,8.32,7.77,CENTRE,DROITE,GAUCHE,DROITE,DROITE,45.05,1.03,30.61,23.31,9.28,34540.0,70.99,18.43,40.0,2182,2227,CENTRE,1,MACRON
59368,00368,La Madeleine,2022,15739,4179,11560,11368,26.55,MACRON,MÉLENCHON,LE PEN,JADOT,ZEMMOUR,36.2,24.87,13.33,7.42,6.18,CENTRE,GAUCHE,DROITE,GAUCHE,DROITE,36.2,1.44,25.35,37.01,11.95,25270.0,73.65,46.3,1026.0,22488,22665,CENTRE,1,MACRON
59386,00386,Marquette-lez-Lille,2022,7854,2069,5785,5672,26.34,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,34.17,24.28,20.08,5.04,5.01,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,34.17,1.3,33.8,30.73,8.77,24500.0,63.99,39.71,465.0,11213,11277,CENTRE,1,MACRON
59457,00457,Pérenchies,2022,6337,1873,4464,4353,29.56,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,29.54,28.12,18.61,5.74,5.17,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,29.54,1.91,38.71,29.84,8.87,23810.0,62.14,31.22,265.0,8519,8582,CENTRE,1,MACRON
59482,00482,Quesnoy-sur-Deûle,2022,5247,1287,3960,3885,24.53,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.65,24.84,14.72,5.92,5.12,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.65,2.24,36.89,25.23,8.29,25610.0,63.21,23.31,160.0,6920,6979,CENTRE,1,MACRON
59527,00527,Saint-André-lez-Lille,2022,8662,2233,6429,6329,25.78,MACRON,MÉLENCHON,LE PEN,JADOT,ZEMMOUR,35.16,22.45,17.85,6.9,5.25,CENTRE,GAUCHE,DROITE,GAUCHE,DROITE,35.16,1.9,27.79,35.16,9.46,24610.0,66.45,39.2,506.0,12942,13053,CENTRE,1,MACRON
59611,00611,Verlinghem,2022,1987,305,1682,1651,15.35,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,44.28,15.81,11.63,7.69,6.84,CENTRE,DROITE,GAUCHE,DROITE,DROITE,44.28,3.03,31.98,20.71,4.9,30870.0,69.76,14.19,38.0,2673,2732,CENTRE,1,MACRON
59636,00636,Wambrechies,2022,8502,2126,6376,6260,25.01,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,39.3,19.63,14.58,7.86,5.89,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,39.3,1.65,34.28,24.78,8.69,26900.0,66.14,40.15,441.0,10798,10912,CENTRE,1,MACRON
59643,00643,Warneton,2022,194,39,155,154,20.1,MACRON,LE PEN,PÉCRESSE,MÉLENCHON,JADOT,33.77,26.62,11.04,9.09,5.19,CENTRE,DROITE,DROITE,GAUCHE,GAUCHE,33.77,3.9,42.86,19.48,0.0,23690.0,52.1,0.0,0.0,234,239,CENTRE,1,MACRON
59656,00656,Wervicq-Sud,2022,3624,1036,2588,2546,28.59,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,33.62,28.16,15.75,6.87,4.2,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,33.62,1.45,40.97,23.96,12.5,23810.0,58.78,22.95,125.0,5299,5349,CENTRE,1,MACRON
59005,00005,Allennes-les-Marais,2022,2962,668,2294,2246,22.55,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,29.43,28.45,15.63,6.54,5.08,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.45,2.36,41.01,28.18,6.64,26280.0,56.85,10.99,39.0,3567,3627,DROITE,0,LE PEN
59011,00011,Annoeullin,2022,7572,2089,5483,5330,27.59,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,32.36,29.06,15.82,5.85,4.03,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,29.06,1.59,43.06,26.29,10.73,23710.0,57.61,44.46,484.0,10780,10879,DROITE,0,LE PEN
59025,00025,Aubers,2022,1485,292,1193,1176,19.66,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.88,22.96,11.9,7.91,5.61,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.88,2.21,38.78,23.13,4.38,29920.0,66.75,5.15,9.0,1722,1752,CENTRE,1,MACRON
59051,00051,La Bassée,2022,4491,1303,3188,3117,29.01,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,37.6,26.37,15.82,5.65,3.3,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,26.37,1.44,47.42,24.77,10.69,20670.0,57.01,42.83,286.0,6622,6660,DROITE,0,LE PEN
59052,00052,Bauvin,2022,4072,1101,2971,2906,27.04,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,40.26,21.37,17.96,4.27,3.3,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,21.37,2.0,49.04,27.6,11.28,22360.0,53.08,23.81,122.0,4999,5042,DROITE,0,LE PEN
59123,00123,Camphin-en-Carembault,2022,1378,259,1119,1093,18.8,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,34.4,26.53,15.0,5.49,5.4,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,34.4,1.65,39.43,24.52,4.46,26920.0,61.4,8.7,15.0,1714,1730,CENTRE,1,MACRON
59133,00133,Carnin,2022,833,122,711,700,14.65,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,33.57,30.57,12.71,6.14,5.57,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,33.57,2.0,41.29,23.14,7.14,27100.0,64.62,4.56,5.0,1076,1090,CENTRE,1,MACRON
59145,00145,Chemy,2022,636,106,530,522,16.67,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,37.36,20.69,17.82,7.28,4.98,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,37.36,1.15,34.67,26.82,3.81,29310.0,62.48,0.0,0.0,780,792,CENTRE,1,MACRON
59193,00193,Emmerin,2022,2457,548,1909,1882,22.3,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,34.06,21.15,20.94,6.27,6.22,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,34.06,1.54,32.73,31.67,9.13,27020.0,62.75,21.15,64.0,3053,3077,CENTRE,1,MACRON
59250,00250,Fournes-en-Weppes,2022,1801,400,1401,1382,22.21,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,43.49,18.02,10.78,7.31,6.95,CENTRE,DROITE,GAUCHE,DROITE,DROITE,43.49,1.81,34.23,20.48,6.54,29740.0,65.8,5.08,11.0,2190,2297,CENTRE,1,MACRON
59257,00257,Fromelles,2022,859,145,714,695,16.88,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,36.83,23.31,12.09,8.35,6.47,CENTRE,DROITE,GAUCHE,DROITE,DROITE,36.83,2.59,40.29,20.29,2.85,29030.0,58.87,0.0,0.0,1076,1090,CENTRE,1,MACRON
59266,00266,Gondecourt,2022,3338,760,2578,2533,22.77,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,33.79,25.38,16.07,5.49,5.37,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,33.79,2.01,36.36,27.83,5.37,26300.0,62.92,20.25,83.0,4050,4098,CENTRE,1,MACRON
59281,00281,Hantay,2022,892,172,720,694,19.28,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,28.24,27.23,18.59,8.21,4.47,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,28.24,2.16,40.63,28.96,9.67,24950.0,60.3,16.01,20.0,1259,1271,CENTRE,1,MACRON
59286,00286,Haubourdin,2022,9704,2772,6932,6781,28.57,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,31.4,25.25,21.8,4.82,4.39,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.25,1.9,40.5,32.36,10.81,21490.0,55.66,45.24,675.0,14757,14864,DROITE,0,LE PEN
59303,00303,Herlies,2022,1842,388,1454,1425,21.06,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.3,23.44,13.54,7.86,5.05,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.3,1.82,38.39,24.49,8.65,27360.0,62.77,21.42,49.0,2323,2352,CENTRE,1,MACRON
59304,00304,Herrin,2022,332,60,272,259,18.07,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,39.38,14.67,11.2,10.81,8.49,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,39.38,2.32,32.43,25.87,13.33,27820.0,60.7,0.0,0.0,423,431,CENTRE,1,MACRON
59316,00316,Houplin-Ancoisne,2022,2692,589,2103,2067,21.88,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,29.51,27.67,16.45,7.4,6.24,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,29.51,1.89,39.09,29.51,6.8,25620.0,62.56,52.71,174.0,3275,3324,CENTRE,1,MACRON
59320,00320,Illies,2022,1135,208,927,903,18.33,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,34.33,30.12,12.85,6.87,4.65,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,30.12,1.11,45.63,23.15,5.99,24770.0,58.54,13.63,23.0,1664,1680,DROITE,0,LE PEN
59343,00343,Lesquin,2022,6044,1318,4726,4607,21.81,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,33.19,24.68,18.86,6.29,5.95,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,33.19,1.45,35.49,29.87,9.47,25570.0,62.25,68.3,639.0,9241,9328,CENTRE,1,MACRON
59388,00388,Marquillies,2022,1601,415,1186,1159,25.92,MACRON,LE PEN,MÉLENCHON,ROUSSEL,JADOT,30.72,26.49,16.82,6.21,5.35,CENTRE,DROITE,GAUCHE,GAUCHE,GAUCHE,30.72,1.12,36.67,31.49,10.49,26720.0,62.89,9.13,18.0,1982,2005,CENTRE,1,MACRON
59437,00437,Noyelles-lès-Seclin,2022,670,117,553,544,17.46,MACRON,MÉLENCHON,LE PEN,ZEMMOUR,JADOT,38.05,18.38,16.91,6.07,5.88,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,38.05,2.02,29.23,30.7,8.22,28500.0,64.23,17.88,15.0,845,860,CENTRE,1,MACRON
59477,00477,Provin,2022,3239,800,2439,2389,24.7,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,39.35,23.44,15.32,6.49,2.97,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,23.44,1.47,50.57,24.53,10.39,22130.0,54.53,23.56,105.0,4469,4512,DROITE,0,LE PEN
59524,00524,Sainghin-en-Weppes,2022,4375,1063,3312,3230,24.3,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,31.18,29.04,15.98,5.23,5.08,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,31.18,2.17,39.57,27.09,7.04,24770.0,59.92,18.54,105.0,5641,5693,CENTRE,1,MACRON
59550,00550,Salomé,2022,2368,581,1787,1750,24.54,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,39.94,20.86,17.43,5.2,3.77,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,20.86,1.94,49.09,28.11,7.62,22610.0,54.46,19.58,61.0,3051,3083,DROITE,0,LE PEN
59553,00553,Santes,2022,4733,989,3744,3675,20.9,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.92,24.73,14.48,6.86,4.41,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.92,1.61,37.66,24.82,6.26,26460.0,61.02,24.4,138.0,5660,5720,CENTRE,1,MACRON
59560,00560,Seclin,2022,8830,2364,6466,6357,26.77,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,ROUSSEL,29.24,26.41,21.83,5.22,4.62,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,26.41,1.56,38.45,33.59,12.57,22460.0,62.31,82.08,1068.0,12834,12928,DROITE,0,LE PEN
59585,00585,Templemars,2022,2800,631,2169,2134,22.54,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,31.16,25.16,19.78,6.33,5.76,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,31.16,1.17,36.41,31.26,7.48,26250.0,62.8,33.88,123.0,3635,3671,CENTRE,1,MACRON
59609,00609,Vendeville,2022,1401,330,1071,1055,23.55,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,36.68,23.03,15.73,6.82,5.31,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,36.68,1.42,36.11,25.78,5.09,29430.0,67.36,13.62,22.0,1546,1568,CENTRE,1,MACRON
59648,00648,Wattignies,2022,9188,2279,6909,6807,24.8,MACRON,MÉLENCHON,LE PEN,ZEMMOUR,JADOT,30.28,28.24,20.05,5.46,4.69,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,30.28,1.66,30.4,37.67,13.4,21990.0,63.44,47.6,750.0,15531,15735,CENTRE,1,MACRON
59653,00653,Wavrin,2022,6126,1553,4573,4481,25.35,LE PEN,MACRON,MÉLENCHON,ZEMMOUR,JADOT,30.77,28.12,17.12,4.98,4.89,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.12,2.01,41.02,28.86,11.13,23980.0,56.75,37.68,293.0,7773,7829,DROITE,0,LE PEN
59658,00658,Wicres,2022,358,51,307,302,14.25,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,30.13,19.87,15.89,8.94,8.61,CENTRE,DROITE,GAUCHE,DROITE,DROITE,30.13,2.32,40.73,26.82,6.56,27320.0,64.79,0.0,0.0,544,551,CENTRE,1,MACRON
59670,00670,Don,2022,1044,200,844,827,19.16,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,30.11,29.38,17.17,5.93,5.32,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,30.11,0.97,39.66,29.26,1.61,24970.0,58.34,3.57,5.0,1412,1425,CENTRE,1,MACRON
59004,00004,Aix,2022,967,154,813,799,15.93,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,37.8,24.91,11.76,8.14,6.38,CENTRE,DROITE,GAUCHE,DROITE,DROITE,37.8,2.25,41.18,18.77,3.91,29290.0,62.86,0.0,0.0,1358,1368,CENTRE,1,MACRON
59013,00013,Anstaing,2022,1239,251,988,968,20.26,MACRON,MÉLENCHON,LE PEN,JADOT,ROUSSEL,34.81,20.45,19.52,5.48,5.17,CENTRE,GAUCHE,DROITE,GAUCHE,GAUCHE,34.81,1.65,28.72,34.81,5.2,27530.0,65.11,10.35,17.0,1601,1626,CENTRE,1,MACRON
59022,00022,Attiches,2022,1894,412,1482,1443,21.75,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,32.85,26.26,15.11,7.21,5.13,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,32.85,1.73,39.15,26.26,10.06,27220.0,63.54,14.73,33.0,2238,2268,CENTRE,1,MACRON
59029,00029,Auchy-lez-Orchies,2022,1107,233,874,858,21.05,MACRON,LE PEN,MÉLENCHON,PÉCRESSE,ZEMMOUR,34.85,24.01,14.1,7.11,6.76,CENTRE,DROITE,GAUCHE,DROITE,DROITE,34.85,1.98,39.51,23.66,5.08,26860.0,64.12,3.24,5.0,1486,1506,CENTRE,1,MACRON
59034,00034,Avelin,2022,2205,391,1814,1790,17.73,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,41.56,24.58,10.0,6.09,4.97,CENTRE,DROITE,GAUCHE,DROITE,DROITE,41.56,1.68,37.26,19.5,4.06,29820.0,67.07,31.07,80.0,2600,2642,CENTRE,1,MACRON
59042,00042,Bachy,2022,1341,189,1152,1128,14.09,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,37.68,22.07,14.89,6.83,6.56,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,37.68,2.57,33.69,26.06,5.56,27800.0,61.41,0.0,0.0,1883,1915,CENTRE,1,MACRON
59044,00044,Baisieux,2022,4053,1022,3031,2967,25.22,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,38.05,23.32,15.37,5.73,4.82,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,38.05,1.72,34.45,25.78,6.04,26930.0,65.98,19.59,105.0,5177,5224,CENTRE,1,MACRON
59071,00071,Bersée,2022,1966,378,1588,1561,19.23,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,38.05,23.64,11.79,6.53,5.7,CENTRE,DROITE,GAUCHE,DROITE,DROITE,38.05,2.24,37.54,22.17,7.22,28630.0,62.23,7.86,18.0,2296,2345,CENTRE,1,MACRON
59080,00080,Beuvry-la-Forêt,2022,2309,531,1778,1735,23.0,LE PEN,MACRON,MÉLENCHON,ROUSSEL,ZEMMOUR,31.35,28.93,15.5,5.01,4.78,DROITE,CENTRE,GAUCHE,GAUCHE,DROITE,28.93,1.9,42.31,26.86,5.63,26270.0,60.14,16.13,46.0,2834,2875,DROITE,0,LE PEN
59096,00096,Bourghelles,2022,1327,263,1064,1048,19.82,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,39.22,19.85,14.31,6.97,5.63,CENTRE,DROITE,GAUCHE,DROITE,DROITE,39.22,2.39,34.64,23.76,4.61,29630.0,67.28,0.0,0.0,1673,1713,CENTRE,1,MACRON
59106,00106,Bouvines,2022,616,108,508,498,17.53,MACRON,MÉLENCHON,LE PEN,JADOT,PÉCRESSE,45.38,19.68,12.85,5.42,5.42,CENTRE,GAUCHE,DROITE,GAUCHE,DROITE,45.38,1.81,24.9,27.91,13.98,29690.0,70.66,6.53,5.0,755,769,CENTRE,1,MACRON
59124,00124,Camphin-en-Pévèle,2022,1904,426,1478,1451,22.37,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,40.52,21.02,12.61,7.79,5.93,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,40.52,1.59,35.7,22.19,5.31,30120.0,68.33,9.58,24.0,2501,2571,CENTRE,1,MACRON
59129,00129,Cappelle-en-Pévèle,2022,1798,379,1419,1382,21.08,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,36.47,24.17,13.24,6.22,5.35,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,36.47,2.1,35.09,26.34,3.77,27300.0,64.91,7.53,17.0,2262,2308,CENTRE,1,MACRON
59146,00146,Chéreng,2022,2540,440,2100,2063,17.32,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,42.12,16.82,16.0,6.45,5.77,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,42.12,1.45,30.05,26.37,6.27,31250.0,67.79,18.42,56.0,3001,3043,CENTRE,1,MACRON
59150,00150,Cobrieux,2022,458,72,386,380,15.72,MACRON,LE PEN,JADOT,MÉLENCHON,ZEMMOUR,41.84,18.16,11.58,8.42,7.37,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,41.84,2.89,31.05,24.21,9.62,30350.0,68.08,0.0,0.0,544,551,CENTRE,1,MACRON
59158,00158,Coutiches,2022,2446,451,1995,1967,18.44,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,PÉCRESSE,31.93,28.47,15.2,6.25,4.42,CENTRE,DROITE,GAUCHE,DROITE,DROITE,31.93,2.85,41.69,23.54,5.28,27150.0,61.87,8.68,29.0,3246,3285,CENTRE,1,MACRON
59168,00168,Cysoing,2022,3961,881,3080,3013,22.24,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,37.11,20.21,14.54,7.53,5.61,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,37.11,1.79,34.82,26.29,8.53,27570.0,65.92,26.92,127.0,4722,4787,CENTRE,1,MACRON
59197,00197,Ennevelin,2022,1891,355,1536,1510,18.77,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,35.96,21.72,15.3,6.56,6.23,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,35.96,2.65,34.9,26.49,4.74,29330.0,64.94,9.52,23.0,2356,2385,CENTRE,1,MACRON
59222,00222,Faumont,2022,1825,385,1440,1402,21.1,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,33.59,31.03,11.55,5.14,4.71,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,33.59,3.14,40.16,23.11,6.88,27700.0,59.14,10.2,23.0,2251,2297,CENTRE,1,MACRON
59247,00247,Forest-sur-Marque,2022,1272,272,1000,980,21.38,MACRON,LE PEN,MÉLENCHON,ZEMMOUR,JADOT,41.94,17.55,17.24,6.63,5.92,CENTRE,DROITE,GAUCHE,DROITE,GAUCHE,41.94,1.73,27.65,28.67,6.83,28160.0,71.11,30.12,50.0,1659,1682,CENTRE,1,MACRON
59256,00256,Fretin,2022,2487,534,1953,1910,21.47,MACRON,LE PEN,MÉLENCHON,JADOT,ZEMMOUR,32.2,22.15,20.16,5.76,4.87,CENTRE,DROITE,GAUCHE,GAUCHE,DROITE,32.2,2.41,32.57,32.83,5.88,26580.0,62.71,30.43,98.0,3227,3261,CENTRE,1,MACRON
